file_id,split,label,prev_text,curr_text,audio_path
9_1_1_13,train,Angry,رتی بھر بھی پرواہ نہیں مجھے تمہاری ائی سمجھ,اور تمہاری نشان کو کیا ہے ایک کوئلا گوبھی جلا ہوا,audio/9_1_1_13.wav
9_1_1_09,train,Angry,اور جو اپ سن رہی ہیں میں وہی میں کہہ رہی ہوں,یہ کیا بری خبر لے کے اگیا صبح سویرے,audio/9_1_1_09.wav
10_1_3_50,train,Boredom,مجھے اس کے پاس آنا ہی نہیں چاہیے تھا,ضرورت بھی بڑی بے شرم چیز ہے,audio/10_1_3_50.wav
4_0_6_24,train,Neutral,تو پھر میری طرف سے بھی انکار ہے میڈم,جھوٹ بول کر نوکری حاصل کرنا رزق کمانا یہ موسی کو زیب نہیں دیتا میڈم,audio/4_0_6_24.wav
10_1_3_23,train,Boredom,مجھے بھی اپنی سمجھ نہیں اتی داؤد,پتہ نہیں,audio/10_1_3_23.wav
6_1_6_12,train,Neutral,امی ہمیشہ آپ ٹال دیتی ہیں,لیکن اپ کا ایک انداز بتاتا ہے کہ اپ کچھ کہنا چاہتی ہیں,audio/6_1_6_12.wav
6_1_2_42,train,Fear,مجھے بتائے تو صحیح اخر ہوا کیا ہے,لیکن کیوں ایسا کیوں کر رہا ہے میرے ساتھ,audio/6_1_2_42.wav
8_1_6_06,train,Neutral,تم جانتی ہو نا تمہارے بھلے کے لیے کہتی ہوں,چلو کوئی تو ہے جو کچھ کچھ میری طرح سوچتا ہے,audio/8_1_6_06.wav
1_0_1_37,train,Angry,ے شرم بے حیا نکلی نہ اس بد کردار جہاں کی بیٹی,اس طرح منہ اٹھا کر ہوٹل چلی گئی ہے کوئی جاننے والا دیکھ لیتا تو کیا کہتا کس سے ملنے ائی ہے یہ یہاں پہ,audio/1_0_1_37.wav
9_1_4_24,train,Disgust,کوئی مدد کرنی ہے تو بتلا دو ورنہ میں کسی غیر کا منہ دیکھوں,ہائ بڑی ائی شریف زادیاں,audio/9_1_4_24.wav
5_0_1_25,train,Angry,اگر ہوتی نہ تو میں کبھی بھی بڑے گھر کے لوگوں کے ساتھ اس کی دوستی نہ ہونے دیتا,اور خاص طور پر بڑے گھر میں اس کو ڈیرا جما کر بیٹھنے کی اجازت نہ دیتا,audio/5_0_1_25.wav
5_0_7_40,train,Sad,اہ بہت افسوس ہوا,کسی کو ظالم بناتا ہے کسی کو مظلوم,audio/5_0_7_40.wav
3_0_3_18,train,Boredom,ہاں کم از کم تمہیں اور تمہاری امی کو,شکیل بھائی کے ساتھ رہنے پر مجبور نہ ہو,audio/3_0_3_18.wav
3_0_3_28,train,Boredom,تم اس کے حصے کا زیادہ وقت میرے ساتھ گزارنے لگی ہو,اچھا ایسا ہے کہ میں ذرا جلدی میں ہوں,audio/3_0_3_28.wav
2_0_5_41,train,Happy,بس پھیلا دیا عوام نے,کوئی عمر کا تعلق نہیں ہے اس سے میرے بھائی,audio/2_0_5_41.wav
2_0_4_48,train,Disgust,ابھی بس جو ہو گیا اسے بھول جاؤ خاموش رہو,یہ صرف کاغذی رشتے ہوتے ہے لکھت پڑھت کے بس,audio/2_0_4_48.wav
4_0_7_38,train,Sad,میرے ابا بھلے ادمی تھے اپ چھوٹی سی تھی جب وہ اس دنیا سے چلے گئے,میری انکھوں کے سامنے میری اماں کی عزت پر ہاتھ ڈالا,audio/4_0_7_38.wav
10_1_6_31,train,Neutral,کانچ چبھ گیا ہوگا پیر میں,صحت مند ہوگئی ہوں,audio/10_1_6_31.wav
4_0_3_26,train,Boredom,ٹھیک ہوں میں لیکن یہ سب کیا ہے,مجھ سے وہ کیوں مانگ رہی ہو جو میرے اختیار میں نہیں ہے,audio/4_0_3_26.wav
8_1_6_37,train,Neutral,ویسے کیا روٹین ہے اپ کے بیٹے کی اج کل,اصف انکل یہ ایسے نہیں مانیں گے,audio/8_1_6_37.wav
3_0_5_24,train,Happy,شام کے پانچ بج جایا کریں گے اسے وہاں ہا ہا ہا ہا,اور پورے 10 ہزار تنخواہ ہے,audio/3_0_5_24.wav
7_1_6_03,train,Neutral,نہیں ابھی دیکھیے گا عادل بھائی مجھے پک کرنے ائیں گے,اگر بھیا نے ڈانٹا نا تو اپ جواب دے,audio/7_1_6_03.wav
1_0_4_02,train,Disgust,موسی میری انکھ میں انکھ ڈال کر بات کر تاکہ جو میں سوال کروں اس کا جواب تیری انکھ میں پڑھ سکوں,جو ادمی باپ کے پیسے جوئے میں اڑاے اس سے کیا امید رکھی جا سکتی ہے چلو راحیلہ صاحبزادے کو ارام کرنے دو,audio/1_0_4_02.wav
9_1_5_33,train,Happy,ارے تو نے تو شاپنگ پہ جانا گوارا نہیں کیا ہمارے ساتھ,دیکھو ارام سے شاپنگ کر اتے ہیں,audio/9_1_5_33.wav
3_0_4_07,train,Disgust,لیکن تم میری باتیں کہاں سمجھو گی,لیکن کیا فائدہ تمہارے وہاں جانے کا,audio/3_0_4_07.wav
1_0_3_15,train,Boredom,پتہ نہیں عجیب باتیں کرتی ہوں,بہت مایوسی ہوئی ہے مجھے,audio/1_0_3_15.wav
6_1_3_27,train,Boredom,بتائی نہ کسے,امی دنیا میں ہزار نوکریاں ہیں,audio/6_1_3_27.wav
5_0_6_17,train,Neutral,بس بیگم صاحبہ زمانہ بدل گیا,یہ تم کو کم سنائی دیتا ہے بلو,audio/5_0_6_17.wav
5_0_1_26,train,Angry,اور خاص طور پر بڑے گھر میں اس کو ڈیرا جما کر بیٹھنے کی اجازت نہ دیتا,اوئے میری ٹاپی کہاں ہے,audio/5_0_1_26.wav
6_1_7_16,train,Sad,امی اس طرح حوصلہ تو نہ ہاریں نا ابو کی حالت دیکھیں پہلے ٹھیک نہیں ہے,آپ مجھے چھوڑ کے کبھی نہیں جائیں گے ہمیشہ میرے پاس رہیں گے,audio/6_1_7_16.wav
7_1_6_24,train,Neutral,کھل نہیں رہا بہت کوشش کی ہے,تم تو بہت جلدی گھبرا گئی,audio/7_1_6_24.wav
10_1_2_31,train,Fear,جلدی جائیں جلدی جائیں انہیں اٹھائیں,ابے خدا کے واسطے امی کو مت ماریں میں لے کے گئی تھی,audio/10_1_2_31.wav
5_0_1_06,train,Angry,اس کی اس لیے میں نے اسے سامنے نکالا ہے,اب کوئی افواہ تیزی سے نکلے,audio/5_0_1_06.wav
3_0_5_15,train,Happy,اور اس کا دیدار ہو جایا کرے گا,وعلیکم السلام جیتی رہو,audio/3_0_5_15.wav
7_1_7_07,train,Sad,آپ جیسا کہیں گے نا ویسا ہی ہوگا,اگر اُنہیں اتنا مسٔلہ ہے تو میں یہ بھی نہیں بناتی اپنی شادی کے پہنا دیں,audio/7_1_7_07.wav
1_0_3_36,train,Boredom,اسے کچھ پیسے بھجوا دو,اس کی اپنی پسند تھی مرضی اس کی,audio/1_0_3_36.wav
1_0_4_16,train,Disgust,وضاحت دینی چاہیے مجھے فون لگاو اور بلاو اپنے باپ کو,میرے پاس اتنا وقت نہیں ہے کہ میں تمہاری بیوی اور تمہاری بیٹیوں کے ارمانوں کا سوچوں,audio/1_0_4_16.wav
3_0_2_29,train,Fear,تم کم نظر خون پسینہ بہانے اور جیت کے لیے جان لڑانے کو جوا سمجھتی ہو,میرے افضل کا خون پسینہ گرا ہے دیکھو,audio/3_0_2_29.wav
10_1_4_25,train,Disgust,نمبر کا کھڑوس ادمی ہے,اور اگر کوئی غلطی ہو جائے اتنی باتیں سناتے ہیں بس,audio/10_1_4_25.wav
9_1_5_49,train,Happy,میں بہت خوش ہوں بہت خوش ہوں میرا بیٹا واپس اگیا,چلو بھائی بس سو گیا اچھا بھائی اچھا بھائی اچھا اور نہیں پینا اچھا ٹھیک ہے,audio/9_1_5_49.wav
5_0_7_49,train,Sad,اس کا کوئی قرض ہے جسے جو اتر ہی نہیں رہا بڑا بوجھ ہے دل پر,کچھ بھی ہو جائے گھر نہیں چھوڑنا بچے,audio/5_0_7_49.wav
4_0_2_31,train,Fear,کیوں نہیں ہوئی نفرت یہ سب کیا ہے یہ کیا ہو رہا ہے میرے ساتھ,جو طوفان انا تھا وہ تو کب سے ا چکا ہے,audio/4_0_2_31.wav
1_0_2_01,train,Fear,اگر پرواہ نہیں ہے تو پھر جائے جہاں اس کی ماں دفن ہوئی ہے,دعا کرو کہ وہ کسی مشکل میں ہو تبھی اسے ہوش ائے گا,audio/1_0_2_01.wav
7_1_2_33,train,Fear,وہ بت بن کر کیوں بیٹھا ہوا ہے کچھ بول کیوں نہیں رہا ہے,اگر مراد کے منہ میں زبان نہیں ہے لیکن میرے پاس تو ہے نا,audio/7_1_2_33.wav
7_1_4_18,train,Disgust,بہت دیر سے نوٹس کر رہی ہوں پیچھا کر رہے ہو میرا,یہ ساری کھچڑی اطہر کی پکائی ہوئی ہے نا,audio/7_1_4_18.wav
7_1_2_12,train,Fear,اور ان کا موڈ ہی ایسا ہے,ہاں میں نے یہ سب کچھ چھپایا ضرور ہے,audio/7_1_2_12.wav
1_0_7_34,train,Sad,سمجھ جائے گی جو اس کا ہے ہی نہیں اسے کھو دینا بہتر ہے,اسی لیے میں نے یہ فیصلہ کیا,audio/1_0_7_34.wav
4_0_2_29,train,Fear,نہیں نہیں ٹھیک ہے تو کہا تھا تم نے کچھ غلط تو نہیں کہا,میرا دل رو رہا ہے میں تکلیف میں ہوں میں تڑپ رہا ہوں قدرت کے اس ستم ظریفی میں میرا دل تڑپ رہا ہے یہ کیا ہے,audio/4_0_2_29.wav
4_0_3_24,train,Boredom,نفرت نہیں ہے بھئی یار تم سے میرا جذبہ نہیں بدلا,تمہارے گھر کی طرف آتے ہوئے راستے پہ میرے قدم کیسے اُٹھ گئے مجھے,audio/4_0_3_24.wav
3_0_6_02,train,Neutral,اسے ڈانٹنے کی بجائے اسے اپ تھوڑا خیال کر لیا کریں,اج تمہارا فیئر ویل ہے,audio/3_0_6_02.wav
7_1_5_15,train,Happy,تمہیں کرکٹ کھیلتے ہوئے بھی دیکھ کہ انہیں بہت خوشی ہوتی ہے,کیا حال ہیں اپ کے,audio/7_1_5_15.wav
4_0_5_12,train,Happy,سارے ماحول کا ذائقہ اس کھانے میں ا جاتا تھا,سالوں سے اس سگنل سے گزرتا ہوں تو اواز دے کر کہتا ہے کہ مرید صاحب پھول لے لیجیے,audio/4_0_5_12.wav
3_0_6_38,train,Neutral,بندوں کو کس لیے پیدا کیا بندوں کو بندے کے درد کے لیے پیدا کیا ہے,عرفہ بتا رہی تھی کہ تم مجھ سے ڈر رہے تھے,audio/3_0_6_38.wav
4_0_7_15,train,Sad,الٹ پلٹ گیا ہے یار سب مجھے کچھ سمجھ نہیں ارہا عیسا,یار تیری منت کر رہا ہوں بھائی تو میرا چھوٹا بھائی ہے یار,audio/4_0_7_15.wav
3_0_1_47,train,Angry,دو دن گھر سے باہر رہے گا ہوش ٹھکانے ا جائیں گے صاحبزادے کے,گھر سے باہر کی دھوپ نے چھوا تک نہیں ہے,audio/3_0_1_47.wav
10_1_4_46,train,Disgust,اپنے کسی دوست سے بات نہیں کرتی,گھر میں مجھے سب لوگ مارتے ہیں,audio/10_1_4_46.wav
1_0_6_12,train,Neutral,جی اپا اپ بتائیں کہ اپ کیا چاہتی ہیں,کافی بہتر محسوس کر رہا ہوں,audio/1_0_6_12.wav
4_0_2_20,train,Fear,ایک الجھن ہے اسے دور کرنے کے لیے جا رہا ہوں,بات کر کے جا سکے ہم میئر میں,audio/4_0_2_20.wav
5_0_6_20,train,Neutral,بہت بڑے لوگ ہیں بہت امیر ہیں,لیکن میں تو یہ کام چھوڑ چکا ہوں,audio/5_0_6_20.wav
6_1_5_31,train,Happy,بہت اچھا ہے,تو میری ماں کے ہاتھ خوبصورت ہوئیں گے نا,audio/6_1_5_31.wav
6_1_2_41,train,Fear,اچانک ان کی انگلیوں میں درد شروع ہو گیا اور پھر بے ہوش ہو گئے,مجھے بتائے تو صحیح اخر ہوا کیا ہے,audio/6_1_2_41.wav
3_0_5_10,train,Happy,انہوں نے اج تک کوئی اچھی مثال قائم ہی نہیں کی تو میں کیا دوں,قسم سے بالکل فلمی پوز لگ رہا ہے,audio/3_0_5_10.wav
7_1_3_09,train,Boredom,دل نہیں ہے,سب لوگ جو چلے گئے ہیں ناشتہ چھوڑ کر,audio/7_1_3_09.wav
4_0_3_02,train,Boredom,تو میں چلا جاتا ہوں نا اب عیسیٰ کو رہنے دیں,ویسے بھی سر میں درد ہے صبح سے,audio/4_0_3_02.wav
7_1_2_37,train,Fear,معافی غلطیوں کی ملتی ہے جھوٹ بولنے کی نہیں,بھابھی یہ گھر نہیں ہے یہ بازار ہے,audio/7_1_2_37.wav
6_1_4_16,train,Disgust,تمہیں اس سے کیا تم لانے جانے میں تمہیں مصروف ہو لوگوں کو,اور اسے دیکھو اس نے تمہیں پکڑا ہوا تھا جیسے تم بھاگے جا رہے ہو,audio/6_1_4_16.wav
5_0_3_44,train,Boredom,ہم بھی نایاب ہے اور کہانی بھی بڑی نایاب ہے,ہاں بات تو بلکل ٹھیک ہے آپکی,audio/5_0_3_44.wav
5_0_3_24,train,Boredom,آپ چاہیں یا نہ چاہیں,سیدھا آپ کے گھر تشریف لے کے آگیا ہوں,audio/5_0_3_24.wav
3_0_2_26,train,Fear,بلا کر لاؤ اسے,اگر تم میرے ساتھ ہوتی نا تو شرم سے زمین میں گڑ جاتا,audio/3_0_2_26.wav
1_0_1_42,train,Angry,تمہاری تربیت نے نا اسے خود سر کر دیا ہے,کوئی بچی بچی نہیں ہے وہ کوئی ادب لحاظ ہونا چاہیے,audio/1_0_1_42.wav
1_0_4_05,train,Disgust,باہر دانے کا بندوبست نہیں کیا موٹر خراب پڑی ہے مکینک نہیں ایا,یہ جو ہڈ ہرامی ہے نا سخت ناپسند ہے مجھے,audio/1_0_4_05.wav
8_1_7_34,train,Sad,آدھی زندگی تو دوسروں کو آزمانے میں ہی گزر گئی,اب مجھ میں اور ہمت نہیں ہے کہ میں کوئی بھی الزام اپنے سر لے سکوں,audio/8_1_7_34.wav
10_1_2_42,train,Fear,کیا عزت رہ گئی ہوگی میری ان کے سامنے,خدارا مجھے پاس کر دے,audio/10_1_2_42.wav
4_0_7_42,train,Sad,مجھے کیا پتا انسان کیسا ہوتا ہے محبت کیا ہوتی ہے احساس کیا ہوتی ہے,کون ہوں میں بدلے کی اگ کی گود میں پلتا ہوا ایک مظلوم,audio/4_0_7_42.wav
6_1_3_37,train,Boredom,مجھے کیا پتا کیا کہنا ہے,بول نا کیا ہوا ہے,audio/6_1_3_37.wav
5_0_2_12,train,Fear,کیا کیا یاسمین یہ کیا کہہ رہی ہے,کیوں شوکت کو غصہ دلا رہی ہو معافی مانگو,audio/5_0_2_12.wav
3_0_1_32,train,Angry,اگر تمہیں کوئی لڑکی پسند ہے تو بتاؤ,حالانکہ تم اچھی طرح جانتے ہو,audio/3_0_1_32.wav
8_1_5_02,train,Happy,تمہاری پسند تھی نا,کچھ نیا ڈیزائن کیا ہے,audio/8_1_5_02.wav
2_0_6_16,train,Neutral,اس کی بیوی بہت لالچی ہے اس کی لالچ سے کھیلو,ارے حیا تو بچی ہے اس کی باتوں کو چھوڑیں اپ,audio/2_0_6_16.wav
8_1_7_23,train,Sad,تم جاؤ اپنے گھر جاؤ,تمہارا تو گھر ہے تمہارے اپنے ہیں تمہارے خونی رشتے,audio/8_1_7_23.wav
7_1_5_49,train,Happy,میں نے لکھ کے دی اسے درخواست وہ بھی انگریزی میں,چڑی ماری تجھ سے اچھی ہے,audio/7_1_5_49.wav
5_0_1_19,train,Angry,یہ یہاں پر خود خوشی ہوئی ہے اور خودکشی جرم ہے,ابھی نہیں,audio/5_0_1_19.wav
3_0_4_16,train,Disgust,اپ کے یہ صاحبزادے میری گاڑی کے نیچے انے لگے تھے,گاڑی چلانے والے اندھے ہو کر گاڑی چلاتے ہیں,audio/3_0_4_16.wav
9_1_5_38,train,Happy,کتنی پیاری بچی ہے,خوبصورت کتنی ہے,audio/9_1_5_38.wav
9_1_6_14,train,Neutral,ارے اسکی کمر میں درد ہے اسلیئے بیٹھ کر نماز پڑھتا ہے,چل دوسروں میں نقص نکالنے کی بجائے وُضو کر اُٹھ نماز پڑھ,audio/9_1_6_14.wav
10_1_1_48,train,Angry,میں ان کو گرا دوں گی,تم سب کو مار دے گا وہ,audio/10_1_1_48.wav
1_0_1_07,train,Angry,احسان کے گھر میں پینٹ کا کام مکمل نہیں ہوا ابھی تک اور تم کہہ رہے ہو کہ میں نے سارے کام کر دیے ہیں,زبیر بس بس چلو یہاں سے,audio/1_0_1_07.wav
9_1_3_34,train,Boredom,کہتا تو ٹھیک ہے تو,بہت سنبھالا ہے مجھے,audio/9_1_3_34.wav
7_1_1_30,train,Angry,تو کوئی بہت مردانگی والا کام کر رہے تھے,میرے بھی پیر پکڑ کر مجھ سے معافی مانگو یا اس میں تمہیں شرم اتی ہے تو کوئی تمہاری مردان مردانگی کو ٹھیس,audio/7_1_1_30.wav
5_0_6_13,train,Neutral,اپ 12 بجے بھیج دیجیے گا اپ کو کپڑے مل جائیں گے گھر پہ بھیجیے گا دکان پہ نہیں,میں ہی وہ ناچیز ہوں,audio/5_0_6_13.wav
7_1_6_18,train,Neutral,کر چکی ہوں میں انکار ایک نہیں کئی بار,اگر تم انکار نہیں کرو گی تو میں انکار کر دوں گی,audio/7_1_6_18.wav
2_0_7_08,train,Sad,زفرا تم اتنا سٹریس مت لو ابھی تمہیں وہاں جانا ہے,مجھے تو خود نہیں پتہ تھا یہ تو ان لوگوں نے مجھے بعد میں بتایا,audio/2_0_7_08.wav
